company_id_1,gl_account_name,warehouse,credit,debit,id,move_line_id,date,invoice_origin,name,move_type,gl_account_id,product_id_0,price_unit,quantity,company_id_0,producer,is_mto
TD Lagos,400000 Sales,Unknown Warehouse,61.57,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Bel Impex,False
TD Lagos,400000 Sales,Unknown Warehouse,1.03,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Benchmark Foods and spices Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,92.09,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Binatone Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,312.34,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,BUA Foods Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,314.85,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Cadbury Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,0.39,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Cedar and Cradle Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,669.23,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Checkers Africa Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,2417.41,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Chi Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,61.71,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,C-Jimson Nigeria Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,460.60,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Cloud Energy Photoelectric Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,15599.84,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Coca-Cola Company,False
TD Lagos,400000 Sales,Unknown Warehouse,11.18,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Crown Flour Mill Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,2331.00,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Crown Flour Mill Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,3.78,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Cubana FMCG Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,380.23,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Cubana FMCG Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,42.18,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Cway Foods and Beverages Nigeria co. Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,819.19,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,CWAY Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,1713.26,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Dangote,False
TD Lagos,400000 Sales,Unknown Warehouse,1.43,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Discovery International Fze,False
TD Lagos,400000 Sales,Unknown Warehouse,3277.56,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,DUFIL Prima foods Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,981.45,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Eko Supreme,False
TD Lagos,400000 Sales,Unknown Warehouse,1.84,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Elkris Bio Health Foods Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,2132.19,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,EuroMega Atlantic Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,951.01,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Evans,False
TD Lagos,400000 Sales,Unknown Warehouse,0.26,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Extreme Manufacturing Nig Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,625.52,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Fareast Mercantile Co Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,14290.45,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Flour Mills of Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,194.82,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Fouani Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,12058.01,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,FrieslandCampina WAMCO Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,6341.34,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Frutta Juice & Services Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,1.03,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,G.J. Agro Aline,False
TD Lagos,400000 Sales,Unknown Warehouse,889.00,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,GB Foods,False
TD Lagos,400000 Sales,Unknown Warehouse,6.93,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Godrej Company,False
TD Lagos,400000 Sales,Unknown Warehouse,8.45,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Golden Oil Industries Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.78,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Goonite Hygiene Products,False
TD Lagos,400000 Sales,Unknown Warehouse,3070.96,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Grand Oak,False
TD Lagos,400000 Sales,Unknown Warehouse,3448.38,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Guinness Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,85.31,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Hayat Kimya Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,275.04,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,HELL ENERGY MAGYARORSZAG KFT,False
TD Lagos,400000 Sales,Unknown Warehouse,1568.66,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Holden International Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,140.78,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Honeywell Flour Mills,False
TD Lagos,400000 Sales,Unknown Warehouse,34.61,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Intercontinental Distillers Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,1.95,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Intercontinental Distillers Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,365.20,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,International Breweries Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,0.29,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,J.I Ejison Internationa Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,7.58,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,JOF Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,8.22,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Kimberly Clark,False
TD Lagos,400000 Sales,Unknown Warehouse,646.32,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Kiss Kids,False
TD Lagos,400000 Sales,Unknown Warehouse,10.40,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Lacasera,False
TD Lagos,400000 Sales,Unknown Warehouse,162.72,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Mallinson & Partners Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,80.25,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Mamuda Beverages Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,126.41,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Mix & Bake Flour Mills Industries Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,64.32,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Mix & Bake Flour Mills Industries Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,1223.23,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Nasco,False
TD Lagos,400000 Sales,Unknown Warehouse,0.61,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Natural Opes International,False
TD Lagos,400000 Sales,Unknown Warehouse,65118.88,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Nestle Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,3405.03,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Nigerian Breweries PLC,False
TD Lagos,400000 Sales,Unknown Warehouse,4.57,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Nigerian Breweries PLC,False
TD Lagos,400000 Sales,Unknown Warehouse,881.49,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Nourdm Global,False
TD Lagos,400000 Sales,Unknown Warehouse,17.64,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Okomu Oil Company Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,187.44,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Olam Group Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,0.29,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Orange Group,False
TD Lagos,400000 Sales,Unknown Warehouse,30.09,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Ornua Co-operative Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.80,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Pally Agro Products Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,6855.96,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Pernod Ricard Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,0.56,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Planet Bottling Company,False
TD Lagos,400000 Sales,Unknown Warehouse,951.06,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Procter And Gamble Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,6848.44,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Promasidor,False
TD Lagos,400000 Sales,Unknown Warehouse,1003.27,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,PZ Cussons Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,396.72,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,PZ Wilmar Food Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,118.51,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,PZ Wilmar Food Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,138.74,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Ranona Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,29.58,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Reckitt Benckiser,False
TD Lagos,400000 Sales,Unknown Warehouse,1.64,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Reckitt Benckiser,False
TD Lagos,400000 Sales,Unknown Warehouse,3.72,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Rite Foods,False
TD Lagos,400000 Sales,Unknown Warehouse,141.45,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Royal Salt Nig. Ltd.,False
TD Lagos,400000 Sales,Unknown Warehouse,425.30,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Sankin Industries Nigeria Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,0.28,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Sanpees Global Resources Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.33,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Seven Star paper & Allied Product Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,807.35,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Seven-Up,False
TD Lagos,400000 Sales,Unknown Warehouse,71.50,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Shulifang Biotechnology FZE,False
TD Lagos,400000 Sales,Unknown Warehouse,317.54,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Sonia Foods Industries Ltd.,False
TD Lagos,400000 Sales,Unknown Warehouse,8.18,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Sosaco Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.29,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Sunlight Resources Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,57.20,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Sunola Foods Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,4.59,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Suntory Beverage and Food Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,93.01,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Tembo Care Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,7.11,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,TG Agri Farms Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,102.81,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Tgi Group,False
TD Lagos,400000 Sales,Unknown Warehouse,19.24,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Tiger Foods Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,9.68,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Tomato Jos Farming and Processing Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.42,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Topwide Ventures Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,778.83,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Tradedepot Imported,False
TD Lagos,400000 Sales,Unknown Warehouse,0.27,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,UAC Foods Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,32687.32,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Unilever International,False
TD Lagos,400000 Sales,Unknown Warehouse,10860.33,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Unilever Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,7126.63,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Unimer S.A,False
TD Lagos,400000 Sales,Unknown Warehouse,16.20,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Valency Agro Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,13.22,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Viju Industries Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,1.04,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Wemy Industries Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.93,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Wemy Industries Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,3.62,0.00,6245117,-1,31-Jan-2024,False,MISC/2024/01/000000631,entry,193,,0,1,3,Wigo Engineering International Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.76,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Agrim International FZE,False
TD Lagos,400000 Sales,Unknown Warehouse,2.15,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Amtinam Ventures,False
TD Lagos,400000 Sales,Unknown Warehouse,41.09,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Anhui Qiangwang Food Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,28.29,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Apples & Pears Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,3606.58,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Arla Foods,False
TD Lagos,400000 Sales,Unknown Warehouse,6.27,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Aspira Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,7.96,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Ayoola Foods Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,25.91,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Bel Impex,False
TD Lagos,400000 Sales,Unknown Warehouse,0.44,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Benchmark Foods and spices Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,38.76,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Binatone Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,131.45,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,BUA Foods Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,132.51,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Cadbury Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,0.16,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Cedar and Cradle Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,281.65,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Checkers Africa Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,1017.38,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Chi Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,25.97,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,C-Jimson Nigeria Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,193.85,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Cloud Energy Photoelectric Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,6565.26,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Coca-Cola Company,False
TD Lagos,400000 Sales,Unknown Warehouse,4.71,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Crown Flour Mill Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,981.01,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Crown Flour Mill Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,1.59,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Cubana FMCG Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,160.02,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Cubana FMCG Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,17.75,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Cway Foods and Beverages Nigeria co. Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,344.76,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,CWAY Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,721.03,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Dangote,False
TD Lagos,400000 Sales,Unknown Warehouse,0.60,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Discovery International Fze,False
TD Lagos,400000 Sales,Unknown Warehouse,1379.37,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,DUFIL Prima foods Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,413.05,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Eko Supreme,False
TD Lagos,400000 Sales,Unknown Warehouse,0.77,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Elkris Bio Health Foods Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,897.34,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,EuroMega Atlantic Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,400.24,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Evans,False
TD Lagos,400000 Sales,Unknown Warehouse,0.11,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Extreme Manufacturing Nig Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,263.25,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Fareast Mercantile Co Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,6014.20,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Flour Mills of Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,81.99,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Fouani Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,5074.67,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,FrieslandCampina WAMCO Nigeria,False
TD Lagos,400000 Sales,Unknown Warehouse,2668.78,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Frutta Juice & Services Ltd,False
TD Lagos,400000 Sales,Unknown Warehouse,0.44,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,G.J. Agro Aline,False
TD Lagos,400000 Sales,Unknown Warehouse,374.14,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,GB Foods,False
TD Lagos,400000 Sales,Unknown Warehouse,2.92,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Godrej Company,False
TD Lagos,400000 Sales,Unknown Warehouse,3.56,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Golden Oil Industries Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.33,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Goonite Hygiene Products,False
TD Lagos,400000 Sales,Unknown Warehouse,1292.43,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Grand Oak,False
TD Lagos,400000 Sales,Unknown Warehouse,1451.26,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Guinness Nigeria Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,35.90,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Hayat Kimya Nigeria Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,115.75,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,HELL ENERGY MAGYARORSZAG KFT,False
TD Lagos,400000 Sales,Unknown Warehouse,660.18,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Holden International Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,59.25,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Honeywell Flour Mills,False
TD Lagos,400000 Sales,Unknown Warehouse,14.56,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Intercontinental Distillers Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,0.82,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,Intercontinental Distillers Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,153.70,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,International Breweries Plc,False
TD Lagos,400000 Sales,Unknown Warehouse,0.12,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,J.I Ejison Internationa Limited,False
TD Lagos,400000 Sales,Unknown Warehouse,3.19,0.00,6252109,-1,1-Feb-2024,False,MISC/2024/02/000000013,entry,193,,0,1,3,JOF Nigeria Limited,False
